da_id,population_2016,population_0_to_14,percent_children
35201187,330,35,0.1061
35360354,444,120,0.2703
35300498,564,80,0.1418
35360380,271,40,0.1476
35210655,321,35,0.109
35490208,10,NULL,NULL
35360228,447,110,0.2461
35370161,424,65,0.1533
35440236,506,60,0.1186
35290314,321,55,0.1713
35020100,594,85,0.1431
35203422,483,70,0.1449
35190069,450,55,0.1222
35180837,511,90,0.1761
35070226,513,100,0.1949
35203225,479,75,0.1566
35202091,551,90,0.1633
35204812,879,55,0.0626
35211961,471,105,0.2229
35420247,592,75,0.1267
35260436,521,90,0.1727
35190759,742,130,0.1752
35204068,2426,415,0.1711
35204430,922,175,0.1898
35280205,466,70,0.1502
35431324,533,120,0.2251
35390704,140,5,0.0357
35260690,517,60,0.1161
35020151,789,130,0.1648
35191118,1530,305,0.1993
35191304,9776,2100,0.2148
35240425,411,55,0.1338
35211422,1235,245,0.1984
35390256,566,105,0.1855
35240786,1396,165,0.1182
35600265,0,NULL,NULL
35260803,646,75,0.1161
35203174,620,60,0.0968
35060382,511,65,0.1272
35204383,721,120,0.1664
35260808,450,95,0.2111
35431037,393,60,0.1527
35250973,457,60,0.1313
35540132,595,70,0.1176
35230078,513,75,0.1462
35280156,544,90,0.1654
35202744,523,85,0.1625
35204007,1776,200,0.1126
35140178,525,70,0.1333
35230370,460,110,0.2391
35210096,228,35,0.1535
35211730,756,160,0.2116
35360275,408,65,0.1593
35370684,832,200,0.2404
35240406,347,55,0.1585
35190285,493,80,0.1623
35160132,393,30,0.0763
35204279,595,125,0.2101
35201217,653,145,0.2221
35370209,504,75,0.1488
35260749,747,105,0.1406
35431147,847,125,0.1476
35431322,602,165,0.2741
35300407,617,55,0.0891
35061286,1128,175,0.1551
35180475,870,165,0.1897
35201312,1109,125,0.1127
35201200,607,80,0.1318
35204075,2009,230,0.1145
35200521,579,85,0.1468
35390178,1106,325,0.2939
35250402,480,40,0.0833
35230113,485,100,0.2062
35360502,155,20,0.129
35061549,633,105,0.1659
35190716,832,140,0.1683
35180852,698,70,0.1003
35430948,1197,175,0.1462
35370252,446,50,0.1121
35300349,489,65,0.1329
35600303,0,NULL,NULL
35370557,687,130,0.1892
35370682,545,80,0.1468
35390581,327,60,0.1835
35202548,479,45,0.0939
35060744,555,95,0.1712
35260792,781,75,0.096
35240568,463,70,0.1512
35230313,527,90,0.1708
35211734,1672,390,0.2333
35230444,651,195,0.2995
35210333,663,115,0.1735
35290143,443,70,0.158
35390278,549,95,0.173
35250442,605,65,0.1074
35470258,533,80,0.1501
35061901,596,130,0.2181
35190081,429,85,0.1981
35240488,1217,250,0.2054
35280194,487,55,0.1129
35191151,465,70,0.1505
35191360,42,5,0.119
35200161,669,100,0.1495
35202765,569,90,0.1582
35200427,526,70,0.1331
35202952,497,100,0.2012
35211038,574,65,0.1132
35211677,743,160,0.2153
35260223,649,100,0.1541
35210633,1067,145,0.1359
35211476,1082,170,0.1571
35600396,535,90,0.1682
35431245,371,50,0.1348
35230186,212,35,0.1651
35201171,381,50,0.1312
35201892,1035,255,0.2464
35203275,882,95,0.1077
35370588,560,45,0.0804
35300924,7032,1925,0.2737
35390929,1132,330,0.2915
35250718,398,60,0.1508
35211851,644,105,0.163
35240888,889,295,0.3318
35160121,512,60,0.1172
35061413,448,90,0.2009
35181048,909,170,0.187
35060135,630,65,0.1032
35202712,841,135,0.1605
35400148,463,75,0.162
35370779,544,85,0.1563
35340157,544,160,0.2941
35240783,371,45,0.1213
35570408,486,85,0.1749
35540137,545,100,0.1835
35310175,566,100,0.1767
35180639,423,50,0.1182
35190953,936,150,0.1603
35211486,762,110,0.1444
35360416,318,50,0.1572
35230321,555,100,0.1802
35390438,704,65,0.0923
35360261,319,55,0.1724
35201495,872,165,0.1892
35390893,920,200,0.2174
35310172,625,90,0.144
35300965,596,85,0.1426
35204714,1182,250,0.2115
35190306,528,70,0.1326
35191154,578,80,0.1384
35190481,276,20,0.0725
35060726,341,75,0.2199
35250232,875,280,0.32
35380307,1011,165,0.1632
35204378,481,85,0.1767
35390617,274,25,0.0912
35390779,438,100,0.2283
35370865,694,95,0.1369
35490224,512,45,0.0879
35211248,924,135,0.1461
35180860,452,95,0.2102
35020122,875,160,0.1829
35204304,477,85,0.1782
35180161,398,55,0.1382
35060785,470,85,0.1809
35070308,401,45,0.1122
35060144,472,70,0.1483
35370719,546,75,0.1374
35060647,320,60,0.1875
35204225,508,70,0.1378
35120249,441,55,0.1247
35600212,0,NULL,NULL
35390361,972,170,0.1749
35250923,463,70,0.1512
35380146,443,75,0.1693
35390064,506,45,0.0889
35370753,786,105,0.1336
35580447,415,65,0.1566
35240083,411,75,0.1825
35490147,1194,220,0.1843
35201761,515,75,0.1456
35181055,621,100,0.161
35190491,309,25,0.0809
35202695,447,100,0.2237
35203139,530,110,0.2075
35380114,404,70,0.1733
35200078,755,90,0.1192
35431172,379,55,0.1451
35211475,479,60,0.1253
35230428,371,65,0.1752
35211143,853,140,0.1641
35230153,548,60,0.1095
35200140,372,35,0.0941
35200754,726,80,0.1102
35201826,300,45,0.15
35190529,589,90,0.1528
35400155,489,75,0.1534
35310134,596,135,0.2265
35250280,398,50,0.1256
35310229,520,100,0.1923
35100126,914,80,0.0875
35290279,592,105,0.1774
35210573,572,90,0.1573
35204461,521,65,0.1248
35300542,1269,265,0.2088
35360436,246,45,0.1829
35390755,0,NULL,NULL
35061834,698,150,0.2149
35191252,609,115,0.1888
35061372,401,55,0.1372
35204779,437,60,0.1373
35110066,526,95,0.1806
35060001,496,75,0.1512
35201027,688,50,0.0727
35120298,756,165,0.2183
35010408,235,60,0.2553
35180485,521,75,0.144
35203376,248,40,0.1613
35140129,481,70,0.1455
35202215,510,70,0.1373
35120130,438,75,0.1712
35181175,495,130,0.2626
35390854,402,70,0.1741
35240234,723,125,0.1729
35580418,385,125,0.3247
35360393,207,60,0.2899
35250330,448,75,0.1674
35250637,1315,190,0.1445
35310130,425,110,0.2588
35431286,380,65,0.1711
35210828,384,60,0.1563
35204618,1338,150,0.1121
35260397,1370,350,0.2555
35211352,419,55,0.1313
35430989,1027,260,0.2532
35120300,513,90,0.1754
35180125,787,140,0.1779
35191276,1650,155,0.0939
35140146,544,85,0.1563
35090179,585,75,0.1282
35070217,348,15,0.0431
35061738,882,230,0.2608
35570360,491,65,0.1324
35260134,1023,140,0.1369
35250379,361,40,0.1108
35250112,462,75,0.1623
35180689,587,85,0.1448
35203608,615,95,0.1545
35061417,479,105,0.2192
35061745,792,215,0.2715
35200930,460,65,0.1413
35230375,672,110,0.1637
35190675,1632,215,0.1317
35470190,673,140,0.208
35290035,427,75,0.1756
35211489,504,65,0.129
35360468,232,60,0.2586
35430772,310,45,0.1452
35410153,629,70,0.1113
35204214,529,95,0.1796
35120371,576,75,0.1302
35190856,336,40,0.119
35090117,1050,225,0.2143
35181181,798,175,0.2193
35191035,955,160,0.1675
35204737,1459,245,0.1679
35480091,503,25,0.0497
35470191,619,95,0.1535
35431020,436,60,0.1376
35290032,559,110,0.1968
35250611,491,90,0.1833
35530126,448,90,0.2009
35300219,404,95,0.2351
35240788,638,170,0.2665
35290132,633,55,0.0869
35420269,607,140,0.2306
35580132,422,75,0.1777
35340032,524,105,0.2004
35390134,448,55,0.1228
35201046,565,20,0.0354
35200115,854,125,0.1464
35202382,642,95,0.148
35203810,543,100,0.1842
35060778,576,80,0.1389
35150245,729,150,0.2058
35204281,626,85,0.1358
35204232,1246,150,0.1204
35280177,714,150,0.2101
35300462,971,135,0.139
35370385,428,65,0.1519
35212121,1348,230,0.1706
35204470,2394,210,0.0877
35260631,258,35,0.1357
35580126,425,45,0.1059
35390087,433,130,0.3002
35240683,703,155,0.2205
35250394,740,75,0.1014
35370864,420,35,0.0833
35210939,632,110,0.1741
35280152,548,80,0.146
35260041,353,45,0.1275
35060194,501,45,0.0898
35191323,925,300,0.3243
35203347,382,80,0.2094
35070189,563,75,0.1332
35100266,452,70,0.1549
35181056,662,150,0.2266
35200574,438,65,0.1484
35191228,606,120,0.198
35120147,1548,215,0.1389
35431010,517,110,0.2128
35600248,593,210,0.3541
35211715,961,230,0.2393
35430745,763,135,0.1769
35250623,394,60,0.1523
35370271,499,85,0.1703
35211599,1325,285,0.2151
35250225,364,45,0.1236
35200264,503,75,0.1491
35190830,396,50,0.1263
35431228,706,80,0.1133
35290299,480,105,0.2188
35210662,1037,170,0.1639
35260625,441,45,0.102
35260366,425,85,0.2
35370149,672,140,0.2083
35250750,485,60,0.1237
35210405,453,65,0.1435
35530307,766,150,0.1958
35212086,424,75,0.1769
35211468,2188,380,0.1737
35202244,504,75,0.1488
35180778,767,100,0.1304
35100187,311,40,0.1286
35060842,379,50,0.1319
35480033,298,40,0.1342
35204428,2876,635,0.2208
35260118,409,50,0.1222
35431124,383,60,0.1567
35530378,420,75,0.1786
35480054,405,40,0.0988
35240818,581,110,0.1893
35250419,815,90,0.1104
35240728,434,60,0.1382
35600214,440,175,0.3977
35390727,7467,1925,0.2578
35240893,767,215,0.2803
35204029,1076,135,0.1255
35061320,665,125,0.188
35190901,375,35,0.0933
35200421,349,40,0.1146
35431373,198,25,0.1263
35390919,403,125,0.3102
35390459,819,180,0.2198
35212065,4075,925,0.227
35250446,532,75,0.141
35240145,544,100,0.1838
35300911,469,95,0.2026
35250807,1089,230,0.2112
35390744,374,65,0.1738
35300099,552,70,0.1268
35020135,1200,215,0.1792
35180520,1083,150,0.1385
35061424,542,100,0.1845
35190222,842,110,0.1306
35060755,547,85,0.1554
35201112,464,70,0.1509
35570326,492,60,0.122
35190501,518,65,0.1255
35211611,523,70,0.1338
35420238,584,80,0.137
35430653,504,80,0.1587
35430666,471,105,0.2229
35280192,664,100,0.1506
35300214,313,50,0.1597
35230139,330,55,0.1667
35400106,462,110,0.2381
35061350,561,80,0.1426
35203930,1115,175,0.157
35204072,2933,610,0.208
35290043,492,70,0.1423
35430794,428,65,0.1519
35320263,593,90,0.1518
35180098,673,100,0.1486
35061572,2369,515,0.2174
35180494,619,105,0.1696
35202419,402,60,0.1493
35190812,310,30,0.0968
35201488,631,150,0.2377
35180619,189,35,0.1852
35204362,526,95,0.1806
35061423,501,100,0.1996
35120238,918,95,0.1035
35060894,1046,220,0.2103
35430726,817,110,0.1346
35370415,533,165,0.3096
35204860,0,NULL,NULL
35370614,532,85,0.1598
35380290,394,85,0.2157
35600401,403,30,0.0744
35202523,511,50,0.0978
35070237,476,70,0.1471
35150117,451,40,0.0887
35110113,460,80,0.1739
35060746,362,50,0.1381
35202136,824,225,0.2731
35191107,443,70,0.158
35260501,481,35,0.0728
35380109,446,75,0.1682
35580176,343,40,0.1166
35380325,479,65,0.1357
35211761,565,130,0.2301
35260285,557,80,0.1436
35204634,595,80,0.1345
35190105,597,80,0.134
35204096,2172,165,0.076
35203654,478,100,0.2092
35203677,460,50,0.1087
35160139,469,45,0.0959
35061235,691,155,0.2243
35250875,770,135,0.1753
35250583,575,105,0.1826
35470308,515,80,0.1553
35320311,693,135,0.1948
35530380,116,15,0.1293
35370122,386,50,0.1295
35580131,421,70,0.1663
35100245,723,60,0.083
35204105,2248,440,0.1957
35191254,1061,235,0.2215
35203888,757,105,0.1387
35061613,705,75,0.1064
35070230,444,40,0.0901
35190236,2283,290,0.127
35100050,482,80,0.166
35540077,335,50,0.1493
35431177,401,70,0.1746
35204505,988,60,0.0607
35204544,611,35,0.0573
35211228,297,45,0.1515
35400217,399,50,0.1253
35240413,480,90,0.1875
35060529,378,50,0.1323
35203340,1838,505,0.2748
35200518,495,70,0.1414
35200143,803,90,0.1121
35190221,551,65,0.118
35010286,486,60,0.1235
35260505,482,75,0.1556
35480100,478,70,0.1464
35300916,1194,225,0.1884
35250936,469,65,0.1386
35410227,692,90,0.1301
35431304,2191,550,0.251
35240100,548,90,0.1642
35212143,4682,1170,0.2499
35070147,480,80,0.1667
35190779,762,155,0.2034
35010196,367,80,0.218
35190454,298,40,0.1342
35061075,431,25,0.058
35070316,557,65,0.1167
35201852,339,50,0.1475
35310158,407,70,0.172
35210165,428,80,0.1869
35390419,366,20,0.0546
35520116,0,NULL,NULL
35490189,436,50,0.1147
35010161,388,60,0.1546
35190632,958,160,0.167
35240475,656,120,0.1829
35390194,523,65,0.1243
35390872,454,70,0.1542
35240081,365,60,0.1644
35600327,0,NULL,NULL
35204670,1200,110,0.0917
35580354,635,95,0.1496
35570390,881,95,0.1078
35431225,711,110,0.1547
35190630,7386,1205,0.1631
35240928,1290,405,0.314
35380343,576,120,0.2083
35430678,493,80,0.1623
35300280,790,130,0.1646
35390825,447,90,0.2013
35020094,494,80,0.1619
35203733,500,95,0.19
35181139,731,105,0.1436
35200423,576,50,0.0868
35580472,1075,285,0.2651
35204380,2622,190,0.0725
35440258,0,NULL,NULL
35490223,540,45,0.0833
35431337,255,20,0.0784
35580172,561,80,0.1426
35480192,514,70,0.1362
35060588,738,110,0.1491
35190336,557,75,0.1346
35060641,372,65,0.1747
35203077,344,45,0.1308
35380356,788,50,0.0635
35240218,426,85,0.1995
35250617,477,105,0.2201
35212122,1155,175,0.1515
35240400,1447,280,0.1935
35060918,644,90,0.1398
35204110,2139,535,0.2501
35201913,432,55,0.1273
35201426,437,50,0.1144
35061531,939,50,0.0532
35203512,597,100,0.1675
35260523,512,70,0.1367
35300547,658,115,0.1748
35260761,500,55,0.11
35440185,619,90,0.1454
35260605,451,50,0.1109
35590078,471,85,0.1805
35191346,801,160,0.1998
35180909,569,125,0.2197
35180823,915,135,0.1475
35060712,587,65,0.1107
35204164,602,80,0.1329
35190919,589,70,0.1188
35203791,269,35,0.1301
35370219,398,75,0.1884
35430629,840,130,0.1548
35300989,603,95,0.1575
35180028,1342,230,0.1714
35010239,511,70,0.137
35061785,763,30,0.0393
35130054,488,35,0.0717
35100036,807,170,0.2107
35180228,355,60,0.169
35490161,187,25,0.1337
35300790,552,105,0.1902
35460088,666,75,0.1126
35280286,415,100,0.241
35240068,479,65,0.1357
35250780,460,85,0.1848
35440269,767,85,0.1108
35370791,425,105,0.2471
35300998,719,165,0.2295
35211196,330,50,0.1515
35180427,924,155,0.1677
35201036,560,25,0.0446
35200116,529,70,0.1323
35190486,1301,265,0.2037
35204103,2446,410,0.1676
35340127,535,90,0.1682
35260515,450,65,0.1444
35530180,886,160,0.1806
35380274,586,70,0.1195
35580397,284,35,0.1232
35260688,879,145,0.165
35204671,439,0,0
35212168,1687,330,0.1956
35211010,428,60,0.1402
35203909,362,50,0.1381
35180445,1309,200,0.1528
35190458,898,45,0.0501
35010375,444,55,0.1239
35370824,605,140,0.2314
35340195,409,65,0.1589
35250291,1080,195,0.1806
35300507,359,90,0.2507
35260638,1377,295,0.2142
35320224,431,65,0.1508
35440191,715,105,0.1469
35260829,493,75,0.1521
35380252,358,65,0.1816
35090201,888,105,0.1182
35110072,640,130,0.2031
35180997,618,100,0.1618
35200244,401,65,0.1621
35180989,2583,700,0.271
35250869,523,105,0.2008
35211491,857,110,0.1284
35320310,683,155,0.2269
35210798,623,80,0.1284
35230118,301,35,0.1163
35240869,1127,360,0.3194
35204645,493,90,0.1826
35431076,388,55,0.1418
35200828,558,55,0.0986
35190297,987,125,0.1266
35061894,684,130,0.1901
35200297,401,50,0.1247
35203884,481,90,0.1871
35470217,462,90,0.1948
35370646,575,170,0.2957
35290095,446,55,0.1233
35204641,630,125,0.1984
35480069,527,80,0.1518
35204089,893,60,0.0672
35190848,483,75,0.1553
35200770,729,20,0.0274
35202639,469,110,0.2345
35430940,495,60,0.1212
35211695,1107,210,0.1897
35230397,657,50,0.0761
35390445,401,85,0.212
35560309,471,60,0.1274
35070183,815,150,0.184
35061821,472,50,0.1059
35210590,850,130,0.1529
35400172,582,60,0.1031
35570106,1123,180,0.1603
35210647,689,70,0.1016
35240286,827,135,0.1632
35204637,518,100,0.1931
35431081,589,120,0.2037
35060906,371,65,0.1752
35180772,433,60,0.1386
35200290,528,60,0.1136
35191117,390,90,0.2308
35130070,603,55,0.0912
35260083,533,105,0.197
35204790,493,70,0.142
35490187,472,40,0.0847
35210673,660,80,0.1212
35300815,435,60,0.1379
35211149,354,50,0.1412
35210439,348,70,0.2011
35212011,1809,330,0.1824
35010407,980,260,0.2653
35201532,456,80,0.1754
35070236,492,65,0.1321
35060399,620,30,0.0484
35061742,781,235,0.3009
35180373,562,100,0.1779
35240940,1051,300,0.2854
35320198,531,80,0.1507
35300557,1682,165,0.0981
35430677,439,70,0.1595
35320255,471,100,0.2123
35202466,657,85,0.1294
35060942,867,185,0.2134
35204106,1034,45,0.0435
35061334,314,30,0.0955
35190470,552,55,0.0996
35212107,1009,170,0.1685
35250846,966,60,0.0621
35430902,1162,265,0.2281
35380124,339,55,0.1622
35280263,419,70,0.1671
35211780,1128,270,0.2394
35520123,460,55,0.1196
35340169,538,160,0.2974
35390244,534,65,0.1217
35380183,818,200,0.2445
35210792,780,110,0.141
35211840,1321,320,0.2422
35431060,458,20,0.0437
35280342,545,85,0.156
35211376,355,50,0.1408
35480081,624,100,0.1603
35180625,393,50,0.1272
35120358,624,40,0.0641
35060379,555,115,0.2072
35060016,400,60,0.15
35120232,988,115,0.1164
35060838,869,145,0.1669
35560332,438,50,0.1142
35260518,456,70,0.1535
35390916,894,155,0.1734
35310118,437,65,0.1487
35250364,243,25,0.1029
35390437,534,55,0.103
35430683,567,85,0.1499
35210318,794,100,0.1259
35390457,389,60,0.1542
35430606,389,65,0.1671
35211945,436,80,0.1835
35290254,526,115,0.2186
35190722,622,105,0.1688
35061363,241,45,0.1867
35070222,675,90,0.1333
35060719,591,70,0.1184
35200234,458,65,0.1419
35190844,290,30,0.1034
35120245,425,30,0.0706
35202457,268,30,0.1119
35300702,541,65,0.1201
35240029,474,60,0.1266
35300822,1750,475,0.2714
35600249,388,85,0.2191
35204417,431,80,0.1856
35211509,816,115,0.1409
35390227,586,75,0.128
35300227,669,135,0.2018
35260834,342,30,0.0877
35300388,499,45,0.0902
35203541,801,85,0.1061
35120305,479,80,0.167
35120306,1047,180,0.1719
35020176,594,70,0.1178
35110091,375,50,0.1333
35150059,793,140,0.1765
35140254,487,55,0.1129
35190663,306,65,0.2124
35010349,406,45,0.1108
35400152,595,90,0.1513
35130060,821,65,0.0792
35061824,698,110,0.1576
35230491,623,120,0.1926
35480099,394,40,0.1015
35360409,263,5,0.019
35400177,495,45,0.0909
35580462,267,55,0.206
35230077,710,80,0.1127
35150230,483,35,0.0725
35190440,394,45,0.1142
35201732,696,110,0.158
35201000,720,80,0.1111
35250336,506,55,0.1087
35210749,676,145,0.2145
35300348,427,55,0.1288
35300350,543,65,0.1197
35480059,421,10,0.0238
35250158,513,85,0.1657
35210429,291,25,0.0859
35250515,401,60,0.1496
35120334,602,70,0.1163
35180170,400,45,0.1125
35110121,491,95,0.1935
35181097,207,55,0.2657
35202443,1067,100,0.0937
35201904,609,85,0.1396
35202772,605,140,0.2314
35191087,1008,125,0.124
35204780,1246,200,0.1605
35250316,669,105,0.157
35203055,692,155,0.224
35190788,452,105,0.2323
35202771,578,120,0.2076
35181190,354,65,0.1836
35180616,357,65,0.1821
35070284,355,60,0.169
35060354,505,60,0.1188
35181215,489,115,0.2352
35250877,620,85,0.1371
35240524,501,80,0.1597
35250331,433,110,0.254
35420255,560,55,0.0982
35390101,364,25,0.0687
35061559,494,125,0.253
35190885,389,105,0.2699
35204299,427,75,0.1756
35190121,1050,155,0.1476
35140214,383,60,0.1567
35181071,1157,270,0.2334
35203450,627,125,0.1994
35290023,595,85,0.1429
35510088,528,45,0.0852
35300050,612,75,0.1225
35370147,566,85,0.1502
35600277,663,135,0.2036
35211943,2196,455,0.2072
35201242,684,80,0.117
35060944,668,90,0.1347
35200101,1123,160,0.1425
35200717,471,65,0.138
35190344,713,120,0.1683
35180604,619,95,0.1535
35190840,293,45,0.1536
35280272,498,105,0.2108
35210253,353,60,0.17
35600355,476,75,0.1576
35300005,455,55,0.1209
35480190,559,60,0.1073
35300440,587,95,0.1618
35370691,1186,290,0.2445
35201164,410,50,0.122
35202570,586,110,0.1877
35140161,536,50,0.0933
35560239,666,75,0.1126
35390651,509,60,0.1179
35204526,559,65,0.1163
35490171,465,75,0.1613
35290259,454,75,0.1652
35203256,544,95,0.1746
35202359,577,80,0.1386
35190326,453,65,0.1435
35180474,444,60,0.1351
35201563,353,50,0.1416
35181024,636,180,0.283
35203995,1199,175,0.146
35010296,542,85,0.1568
35490213,195,40,0.2051
35230307,493,75,0.1521
35230317,918,135,0.1471
35300076,519,95,0.183
35211967,612,125,0.2042
35240891,747,225,0.3012
35201431,364,25,0.0687
35180273,440,50,0.1136
35010204,485,40,0.0825
35061343,466,80,0.1717
35140156,532,70,0.1316
35061251,659,80,0.1214
35204781,1037,185,0.1784
35430600,464,80,0.1724
35250108,533,80,0.1501
35230454,573,175,0.3054
35100109,587,105,0.1789
35060234,1385,155,0.1119
35180385,850,125,0.1471
35191101,356,60,0.1685
35310157,555,85,0.1532
35470207,595,80,0.1345
35250622,434,105,0.2419
35300766,567,180,0.3175
35210774,512,70,0.1367
35431293,402,45,0.1119
35580105,647,65,0.1005
35060925,762,260,0.3412
35202936,556,125,0.2248
35200540,496,90,0.1815
35120244,558,75,0.1344
35203793,384,20,0.0521
35190680,534,95,0.1779
35191192,4162,875,0.2102
35431003,812,170,0.2094
35230385,438,75,0.1712
35260559,433,65,0.1501
35420251,564,95,0.1684
35410183,438,95,0.2169
35390074,462,70,0.1515
35480227,669,95,0.142
35400144,539,85,0.1577
35580467,1091,185,0.1696
35260460,393,25,0.0636
35200460,525,100,0.1905
35180672,542,95,0.1753
35180357,652,90,0.138
35400196,470,35,0.0745
35211623,585,75,0.1282
35210591,569,85,0.1494
35380330,363,90,0.2479
35320306,629,170,0.2703
35310183,423,45,0.1064
35370697,468,60,0.1282
35203049,255,30,0.1176
35204179,519,110,0.2119
35201935,466,80,0.1717
35180421,525,85,0.1619
35310223,1186,430,0.3626
35210217,699,150,0.2146
35540104,504,85,0.1687
35211322,900,155,0.1722
35120341,529,80,0.1512
35200144,588,85,0.1446
35390624,493,80,0.1623
35540128,379,50,0.1319
35431126,491,115,0.2342
35290147,431,80,0.1856
35390465,344,55,0.1599
35204668,874,90,0.103
35580087,491,50,0.1018
